subject_id,course_number,section,term_code,crn,title,description,path,original_name,is_file
FREN,1410T,S01,2019-Fall,15541,"L'expérience des réfugiés: déplacements, migrations","An exploration of the experience of refugees and immigrants with two components.  The first component consists of close study of the French context from Decolonization up through the current refugee crisis based on literature, film, the press, and critical essays.   The second component of this course will give students the opportunity to work with refugee/recent immigrant communities in Providence.  This is a community-engaged course requiring substantial commitment beyond the classroom.  Taught in French. Prerequisite: a course at the 0600- or 0700-level or equivalent proficiency. Contact the instructor to verify your proficiency if you have not taken French at Brown.",syllabi/J70mde4LKnbhBjUipX2eCId0dFjW7BdJ4ylISSLH.pdf,"syllabus refugees (fall 2019).pdf",1
FREN,0100,S02,2019-Fall,15645,"Basic French","This is the first half of a two-semester course. Four meetings a week for oral practice. One hour of work outside of class is expected every day (grammar/writing, oral practice, reading). Enrollment limited to 15.",syllabi/XmfNg5VBGPObgYDt7bIsloAbsMalal2S1NObLWY9.docx,FR100_Fall19_Syllabus.docx,1
FREN,0100,S03,2019-Fall,15646,"Basic French","This is the first half of a two-semester course. Four meetings a week for oral practice. One hour of work outside of class is expected every day (grammar/writing, oral practice, reading). Enrollment limited to 15.",syllabi/XmfNg5VBGPObgYDt7bIsloAbsMalal2S1NObLWY9.docx,FR100_Fall19_Syllabus.docx,1
FREN,0100,S04,2019-Fall,15647,"Basic French","This is the first half of a two-semester course. Four meetings a week for oral practice. One hour of work outside of class is expected every day (grammar/writing, oral practice, reading). Enrollment limited to 15.",syllabi/XmfNg5VBGPObgYDt7bIsloAbsMalal2S1NObLWY9.docx,FR100_Fall19_Syllabus.docx,1
FREN,0300,S02,2019-Fall,15648,"Intermediate French I","A semi-intensive elementary review with emphasis on all four skills (listening, speaking, reading and writing). Class activities include drills, small group activities, and skits. Class materials include videos, a French film, short stories, and various other authentic documents.  Prerequisite: FREN 0200 or placement (Previous experience with French is required to take this class). Four meetings per week, plus a 50-minute conversation section with TAs.",syllabi/Hm3t9ftUTDUbUDV2YZAXipWTVwr6sFlD7IHyRDS1.docx,FR300_Fall19_Syllabus.docx,1
FREN,0300,S03,2019-Fall,15649,"Intermediate French I","A semi-intensive elementary review with emphasis on all four skills (listening, speaking, reading and writing). Class activities include drills, small group activities, and skits. Class materials include videos, a French film, short stories, and various other authentic documents.  Prerequisite: FREN 0200 or placement (Previous experience with French is required to take this class). Four meetings per week, plus a 50-minute conversation section with TAs.",syllabi/Hm3t9ftUTDUbUDV2YZAXipWTVwr6sFlD7IHyRDS1.docx,FR300_Fall19_Syllabus.docx,1
FREN,0400,S02,2019-Fall,15650,"Intermediate French II","Continuation of FREN 0300 but may be taken separately. A four-skill language course that stresses oral interaction in class (three meetings per week plus one 50-minute conversation section). Materials include audio activities, film, and a novel. Short compositions with systematic grammar practice.  Prerequisite: FREN 0300, FREN 0200 with permission, or placement.",syllabi/KoGlyAGfBBOjvyJOlVkBOPRZmdRDbDka8oMwkuNJ.docx,"400 syllabus F2019.docx",1
FREN,0500,S02,2019-Fall,15652,"Writing and Speaking French I","A four-skill language course that stresses oral interaction in class. Thematic units will focus on songs, poems, a short novel, a graphic novel, films and a longer novel. Activities include a creative project using Comic Life, and a systematic grammar review.  Prerequisite: FREN 0400, FREN 0200 with written permission, or placement.",syllabi/uspCIgDTNOeUbeclbUFTPEUd5wbohc2YYubFGUMP.pdf,FREN500-Fall19-CAB.pdf,1
FREN,0500,S03,2019-Fall,15653,"Writing and Speaking French I","A four-skill language course that stresses oral interaction in class. Thematic units will focus on songs, poems, a short novel, a graphic novel, films and a longer novel. Activities include a creative project using Comic Life, and a systematic grammar review.  Prerequisite: FREN 0400, FREN 0200 with written permission, or placement.",syllabi/uspCIgDTNOeUbeclbUFTPEUd5wbohc2YYubFGUMP.pdf,FREN500-Fall19-CAB.pdf,1
FREN,0500,S04,2019-Fall,15654,"Writing and Speaking French I","A four-skill language course that stresses oral interaction in class. Thematic units will focus on songs, poems, a short novel, a graphic novel, films and a longer novel. Activities include a creative project using Comic Life, and a systematic grammar review.  Prerequisite: FREN 0400, FREN 0200 with written permission, or placement.",syllabi/uspCIgDTNOeUbeclbUFTPEUd5wbohc2YYubFGUMP.pdf,FREN500-Fall19-CAB.pdf,1
FREN,0600,S02,2019-Fall,15655,"Writing and Speaking French II","Prerequisite for study in French-speaking countries. Class time is devoted mainly to conversation and discussion practice. Writing instruction and assignments focus on essays, commentaries, and to a lesser degree, on story writing. Apart from reading assignments for discussion (press articles and literary excerpts), students select two novels to read. Prerequisite: FREN 0500 or placement. Enrollment limited to 15.",syllabi/HFgFbt4ntST0IGtetdkBLDwWFP6Y9B29SMYUsFA9.pdf,FREN0600-Fall19-Syllabus-CAB.pdf,1
FREN,0600,S03,2019-Fall,15656,"Writing and Speaking French II","Prerequisite for study in French-speaking countries. Class time is devoted mainly to conversation and discussion practice. Writing instruction and assignments focus on essays, commentaries, and to a lesser degree, on story writing. Apart from reading assignments for discussion (press articles and literary excerpts), students select two novels to read. Prerequisite: FREN 0500 or placement. Enrollment limited to 15.",syllabi/HFgFbt4ntST0IGtetdkBLDwWFP6Y9B29SMYUsFA9.pdf,FREN0600-Fall19-Syllabus-CAB.pdf,1
FREN,0600,S04,2019-Fall,15657,"Writing and Speaking French II","Prerequisite for study in French-speaking countries. Class time is devoted mainly to conversation and discussion practice. Writing instruction and assignments focus on essays, commentaries, and to a lesser degree, on story writing. Apart from reading assignments for discussion (press articles and literary excerpts), students select two novels to read. Prerequisite: FREN 0500 or placement. Enrollment limited to 15.",syllabi/HFgFbt4ntST0IGtetdkBLDwWFP6Y9B29SMYUsFA9.pdf,FREN0600-Fall19-Syllabus-CAB.pdf,1
FREN,2150F,S01,2019-Fall,15734,"Théâtres des Lumières","This course will study the diversity and modernity of the theater of the Enlightenment. During this Golden Age of French theater the stage became a major instrument for social and political critique. We will study the dissemination of French theatrical culture in the major cities of Europe and the Caribbean (with a particular focus on French and Creole theater in Saint-Domingue) and examine the major experimentations, innovations and reforms (class and gender roles; new genres and new forms of popular entertainments). Readings will include plays performed on the three official stages (Comédie française, Comédie italienne and Opéra) as well as those operating on the margins of legality in street and market fairs. Conducted in French.
",syllabi/K3s0jiuTgu05nGdUPKxSP1NjWkNfryPQJuBSuBnd.pdf,"FREN 2150F Syllabus Fall 2019.pdf",1
FREN,1610C,S01,2019-Fall,15894,"Advanced Written French: Atelier d'écriture","An advanced course in (functional or creative) writing. The workshops range from practice in interpersonal communication (letters) to essays and various forms of narration. Recommended to students returning from a study-abroad program, students with a native French background who lack formal training in writing, or post-FREN 1510 students. Exercises for each workshop plus a final writing project. Prerequisite: FREN 1510. Enrollment limited to 15. Instructor permission required. Taught in French.",syllabi/0sc0UAqSwPSgbn2h31AZ88oZWeUEU00a9dx9U7g4.pdf,Description-FR1610.pdf,1
FREN,2620J,S01,2019-Fall,16082,"Traduire dit-il","Translation is rarely, if ever, conceived of outside practice. And the practice of it, unlike the practice of literature except in specific instances, involves submitting to a complicated and implacable machinery of constraint. By means of readings about translation, and experience of it and in it, we will attempt to examine the broad sense of what gets “carried across” the spaces between one language and another.  Taught in French.",syllabi/8FwSXE1aZIh8anFnUePu2acrMw3615Xgb7riIohX.docx,"FRENCH 2920F19Syllabus.docx",1
FREN,1410U,S01,2019-Fall,16998,"La France en guerre","Analyzes the impact of warfare on France and its former colonies. Considers various types of violent conflict (wars of expansion and independence, the world wars, terrorism) while consulting diverse sources (literary, historical, journalistic, epistolary, filmic). Also addresses contemporary events relevant to the subject of this course and follows them as they unfold. Topics include: war and collective memory, virility and violence, extreme situations and crises of representation, resistance and collaboration, colonization and nationhood, jihadism. Taught in French.  Prerequisite: a course at the 600- or 700-level or equivalent proficiency. Contact the instructor to verify your proficiency if you have not taken French at Brown.",syllabi/uoTUlrpjMho0WDvSkGn9WJgDLKdWcckqYYcmRajG.docx,"FREN 1410 syll 2019.docx",1
FREN,1710I,S01,2019-Fall,17047,"Politique, démocratie, et corruption en Afrique francophone","What do representations of democracy (its promises as well as its shortcomings) and corruption have to tell us about postcolonial and postmillennial politics in contemporary Francophone Sub-Saharan Africa? How have these interrelated problems and discourses been negotiated in French and African literature, film, journalism, and anthropology? This course will address these and related questions in a number of national and historical contexts, paying special attention to the ways in which current events on the continent both complement and complicate our understandings of Francophone African cultural production. Taught in French. Prerequisite: a course at the 600- or 700-level or equivalent proficiency. Contact the instructor to verify your proficiency if you have not taken French at Brown.
",syllabi/n5vmidCPGRcdZFsA2jRiht4fpMK1ty2DCjF7Tyc2.docx,"FREN 1710 Syllabus Fall 19.docx",1
FREN,1510L,S01,2019-Fall,17048,"À nous deux la mode","A bird’s eye view of the fashion world, this course will explore the birth and evolution of the French fashion industry (from the development of department stores to the birth and rise of Haute Couture), its impact on society and social change, as well as its relationship with art and advertisement. Materials range from literary excerpts to journalistic texts, online resources, and films, and will include portraits of fashion designers, studies of iconic fashion pieces, descriptions of techniques and crafts, and analyses of fashion shows. Activities include presentations, discussion, essays, commentaries, and the creation of a trend book. In French. 
",syllabi/TFDSl3EMbY6foXZ4tswvDKoVzgyAcDO1zSSrj6YV.pdf,FREN1510-Syllabus-CAB.pdf,1
